"species","species_id","phenophase_id","common_name","phenophase_description","intensity_value","site_name","elevation_in_meters","elev_bands","tmin_winter","tmin_spring","tmax_winter","tmax_spring","daylength","individual_id","year","day_of_year"
"caroliniana",823,483,"American hornbeam","Leaves","95% or more","GRSM-Tremont-Lagoons",398,"<800m",1.12,8.22,12.69,21.21,49766,33223,2017,133
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Lagoons",398,"<800m",1.12,8.22,12.69,21.21,49766,33225,2017,133
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Lagoons",398,"<800m",1.12,8.22,12.69,21.21,49766,33227,2017,133
"caroliniana",823,483,"American hornbeam","Leaves","95% or more","GRSM-Tremont-Lagoons",398,"<800m",1.12,8.22,12.69,21.21,49766,33229,2017,133
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Tremont-Lagoons",398,"<800m",1.12,8.22,12.69,21.21,49766,33230,2017,133
"caroliniana",823,483,"American hornbeam","Leaves","95% or more","GRSM-Tremont-Lagoons",398,"<800m",1.12,8.22,12.69,21.21,49766,33233,2017,133
"caroliniana",823,483,"American hornbeam","Leaves","95% or more","GRSM-Tremont-Lagoons",398,"<800m",1.12,8.22,12.69,21.21,49766,33236,2017,133
"saccharum",61,483,"sugar maple","Leaves","95% or more","GRSM-Tremont-West Prong",594,"<800m",1.07,8.11,12.5,20.99,40090,33248,2017,285
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-West Prong",594,"<800m",1.07,8.11,12.5,20.99,40090,33251,2017,285
"saccharum",61,483,"sugar maple","Leaves","95% or more","GRSM-Tremont-West Prong",594,"<800m",1.07,8.11,12.5,20.99,46310,33252,2017,105
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Tremont-West Prong",594,"<800m",1.07,8.11,12.5,20.99,46310,33253,2017,105
"saccharum",61,483,"sugar maple","Leaves","95% or more","GRSM-Tremont-West Prong",594,"<800m",1.07,8.11,12.5,20.99,40090,33255,2017,285
"lenta",98,483,"sweet birch","Leaves","95% or more","GRSM-Tremont-West Prong",594,"<800m",1.07,8.11,12.5,20.99,40090,33257,2017,285
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Tremont-West Prong",594,"<800m",1.07,8.11,12.5,20.99,46310,33262,2017,105
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Tremont-West Prong",594,"<800m",1.07,8.11,12.5,20.99,44928,33263,2017,94
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Tremont-West Prong",594,"<800m",1.07,8.11,12.5,20.99,46310,33264,2017,105
"caroliniana",823,483,"American hornbeam","Leaves","95% or more","GRSM-Tremont-West Prong",594,"<800m",1.07,8.11,12.5,20.99,46310,33266,2017,105
"flava",1172,483,"yellow buckeye","Leaves","95% or more","GRSM-Tremont-West Prong",594,"<800m",1.07,8.11,12.5,20.99,44928,75730,2017,94
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Marcs Trail",510,"<800m",1.12,8.22,12.69,21.21,50803,33124,2017,146
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Marcs Trail",510,"<800m",1.12,8.22,12.69,21.21,47347,33131,2017,111
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Marcs Trail",510,"<800m",1.12,8.22,12.69,21.21,48038,33134,2017,118
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Marcs Trail",510,"<800m",1.12,8.22,12.69,21.21,49075,33135,2017,126
"arboreum",1187,483,"sourwood","Leaves","95% or more","GRSM-Tremont-Marcs Trail",510,"<800m",1.12,8.22,12.69,21.21,50458,75839,2017,140
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Falls Trail",444,"<800m",1.12,8.22,12.69,21.21,47347,33191,2017,111
"saccharum",61,483,"sugar maple","Leaves","95% or more","GRSM-Tremont-Falls Trail",444,"<800m",1.12,8.22,12.69,21.21,47347,33192,2017,111
"saccharum",61,483,"sugar maple","Leaves","95% or more","GRSM-Tremont-Falls Trail",444,"<800m",1.12,8.22,12.69,21.21,47347,33193,2017,111
"saccharum",61,483,"sugar maple","Leaves","95% or more","GRSM-Tremont-Falls Trail",444,"<800m",1.12,8.22,12.69,21.21,47347,33195,2017,111
"saccharum",61,483,"sugar maple","Leaves","95% or more","GRSM-Tremont-Falls Trail",444,"<800m",1.12,8.22,12.69,21.21,47347,33197,2017,111
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Lumber Ridge",512,"<800m",1.12,8.22,12.69,21.21,50458,33136,2017,140
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Lumber Ridge",512,"<800m",1.12,8.22,12.69,21.21,48038,33138,2017,118
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Lumber Ridge",512,"<800m",1.12,8.22,12.69,21.21,50458,33139,2017,140
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Lumber Ridge",512,"<800m",1.12,8.22,12.69,21.21,50458,33140,2017,140
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Lumber Ridge",512,"<800m",1.12,8.22,12.69,21.21,48038,33141,2017,118
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Lumber Ridge",512,"<800m",1.12,8.22,12.69,21.21,48038,33142,2017,118
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Lumber Ridge",512,"<800m",1.12,8.22,12.69,21.21,48038,33145,2017,118
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Lumber Ridge",512,"<800m",1.12,8.22,12.69,21.21,47347,33146,2017,111
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Lumber Ridge",512,"<800m",1.12,8.22,12.69,21.21,48038,33148,2017,118
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Lumber Ridge",512,"<800m",1.12,8.22,12.69,21.21,48038,33151,2017,118
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Lumber Ridge",512,"<800m",1.12,8.22,12.69,21.21,48038,33153,2017,118
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Lumber Ridge",512,"<800m",1.12,8.22,12.69,21.21,48038,33156,2017,118
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Lumber Ridge",512,"<800m",1.12,8.22,12.69,21.21,48038,33157,2017,118
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Lumber Ridge",512,"<800m",1.12,8.22,12.69,21.21,48038,33158,2017,118
"alba",100,483,"white oak","Leaves","95% or more","GRSM-Tremont-Lumber Ridge",512,"<800m",1.12,8.22,12.69,21.21,47347,33160,2017,111
"arboreum",1187,483,"sourwood","Leaves","95% or more","GRSM-Tremont-Lumber Ridge",512,"<800m",1.12,8.22,12.69,21.21,49075,75569,2017,126
"arboreum",1187,483,"sourwood","Leaves","95% or more","GRSM-Tremont-Lumber Ridge",512,"<800m",1.12,8.22,12.69,21.21,48038,75570,2017,118
"arboreum",1187,483,"sourwood","Leaves","95% or more","GRSM-Tremont-Lumber Ridge",512,"<800m",1.12,8.22,12.69,21.21,47347,75571,2017,111
"arboreum",1187,483,"sourwood","Leaves","95% or more","GRSM-Tremont-Lumber Ridge",512,"<800m",1.12,8.22,12.69,21.21,48038,75572,2017,118
"arboreum",1187,483,"sourwood","Leaves","95% or more","GRSM-Tremont-Lumber Ridge",512,"<800m",1.12,8.22,12.69,21.21,47347,75574,2017,111
"lenta",98,483,"sweet birch","Leaves","95% or more","GRSM-Tremont-Dorsey Branch",423,"<800m",1.04,8.05,12.42,20.92,44928,33166,2017,250
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Dorsey Branch",423,"<800m",1.04,8.05,12.42,20.92,44928,33169,2017,250
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Tremont-Dorsey Branch",423,"<800m",1.04,8.05,12.42,20.92,44928,33170,2017,250
"caroliniana",823,483,"American hornbeam","Leaves","95% or more","GRSM-Tremont-Dorsey Branch",423,"<800m",1.04,8.05,12.42,20.92,44928,33172,2017,250
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Tremont-Dorsey Branch",423,"<800m",1.04,8.05,12.42,20.92,44928,33175,2017,250
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Tremont-Dorsey Branch",423,"<800m",1.04,8.05,12.42,20.92,44928,33176,2017,250
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Tremont-Dorsey Branch",423,"<800m",1.04,8.05,12.42,20.92,44928,33179,2017,250
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Dorsey Branch",423,"<800m",1.04,8.05,12.42,20.92,44928,33180,2017,250
"lenta",98,483,"sweet birch","Leaves","95% or more","GRSM-Tremont-Dorsey Branch",423,"<800m",1.04,8.05,12.42,20.92,44928,33182,2017,250
"grandifolia",79,483,"American beech","Leaves","95% or more","GRSM-Tremont-Dorsey Branch",423,"<800m",1.04,8.05,12.42,20.92,44928,33184,2017,250
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Dorsey Branch",423,"<800m",1.04,8.05,12.42,20.92,44928,33185,2017,250
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Tremont-Cemetery",435,"<800m",1.12,8.22,12.69,21.21,48038,33202,2017,117
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Tremont-Cemetery",435,"<800m",1.12,8.22,12.69,21.21,48038,33205,2017,117
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Cemetery",435,"<800m",1.12,8.22,12.69,21.21,48038,33206,2017,117
"saccharum",61,483,"sugar maple","Leaves","95% or more","GRSM-Tremont-Cemetery",435,"<800m",1.12,8.22,12.69,21.21,48038,33208,2017,117
"lenta",98,483,"sweet birch","Leaves","95% or more","GRSM-Tremont-Cemetery",435,"<800m",1.12,8.22,12.69,21.21,48038,33209,2017,117
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Tremont-Cemetery",435,"<800m",1.12,8.22,12.69,21.21,48038,33211,2017,117
"saccharum",61,483,"sugar maple","Leaves","95% or more","GRSM-Tremont-Cemetery",435,"<800m",1.12,8.22,12.69,21.21,48038,33212,2017,117
"flava",1172,483,"yellow buckeye","Leaves","95% or more","GRSM-Tremont-Cemetery",435,"<800m",1.12,8.22,12.69,21.21,48038,75740,2017,117
"flava",1172,483,"yellow buckeye","Leaves","95% or more","GRSM-Tremont-Cemetery",435,"<800m",1.12,8.22,12.69,21.21,48038,75741,2017,117
"flava",1172,483,"yellow buckeye","Leaves","95% or more","GRSM-Tremont-Cemetery",435,"<800m",1.12,8.22,12.69,21.21,48038,75742,2017,117
"pensylvanica",1189,483,"pin cherry","Leaves","95% or more","GRSM-Clingmans Dome AQ",2017,">1300m",-3.06,2.62,4.9,11.63,51840,49725,2017,167
"pensylvanica",1189,483,"pin cherry","Leaves","95% or more","GRSM-Clingmans Dome AQ",2017,">1300m",-3.06,2.62,4.9,11.63,51840,49732,2017,167
"pensylvanica",1189,483,"pin cherry","Leaves","95% or more","GRSM-Clingmans Dome AQ",2017,">1300m",-3.06,2.62,4.9,11.63,51840,49734,2017,167
"lenta",98,483,"sweet birch","Leaves","95% or more","GRSM-Cataloochee Ranger Stn",807,"800-1300m",-0.51,6.11,10.99,18.82,50458,49979,2017,141
"lenta",98,483,"sweet birch","Leaves","95% or more","GRSM-Cataloochee Ranger Stn",807,"800-1300m",-0.51,6.11,10.99,18.82,50458,49980,2017,141
"lenta",98,483,"sweet birch","Leaves","95% or more","GRSM-Cataloochee Ranger Stn",807,"800-1300m",-0.51,6.11,10.99,18.82,50458,49981,2017,141
"lenta",98,483,"sweet birch","Leaves","95% or more","GRSM-Cataloochee Ranger Stn",807,"800-1300m",-0.51,6.11,10.99,18.82,50458,49982,2017,141
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Cataloochee Ranger Stn",807,"800-1300m",-0.51,6.11,10.99,18.82,50458,49983,2017,141
"lenta",98,483,"sweet birch","Leaves","95% or more","GRSM-Cataloochee Ranger Stn",807,"800-1300m",-0.51,6.11,10.99,18.82,50458,49984,2017,141
"alleghaniensis",97,483,"yellow birch","Leaves","95% or more","GRSM-Cataloochee Ranger Stn",807,"800-1300m",-0.51,6.11,10.99,18.82,50458,49985,2017,141
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Cataloochee Ranger Stn",807,"800-1300m",-0.51,6.11,10.99,18.82,50458,49986,2017,141
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Cataloochee Ranger Stn",807,"800-1300m",-0.51,6.11,10.99,18.82,50458,49987,2017,141
"alleghaniensis",97,483,"yellow birch","Leaves","95% or more","GRSM-Cataloochee Ranger Stn",807,"800-1300m",-0.51,6.11,10.99,18.82,50458,49988,2017,141
"lenta",98,483,"sweet birch","Leaves","95% or more","GRSM-Cataloochee Ranger Stn",807,"800-1300m",-0.51,6.11,10.99,18.82,50458,49989,2017,141
"flava",1172,483,"yellow buckeye","Leaves","95% or more","GRSM-Cataloochee Ranger Stn",807,"800-1300m",-0.51,6.11,10.99,18.82,48730,49990,2017,124
"alleghaniensis",97,483,"yellow birch","Leaves","95% or more","GRSM-Cataloochee Ranger Stn",807,"800-1300m",-0.51,6.11,10.99,18.82,50458,49991,2017,141
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Cataloochee Ranger Stn",807,"800-1300m",-0.51,6.11,10.99,18.82,50458,49994,2017,141
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Cataloochee Ranger Stn",807,"800-1300m",-0.51,6.11,10.99,18.82,50458,49995,2017,141
"alleghaniensis",97,483,"yellow birch","Leaves","95% or more","GRSM-Cataloochee Ranger Stn",807,"800-1300m",-0.51,6.11,10.99,18.82,50458,49996,2017,141
"lenta",98,483,"sweet birch","Leaves","95% or more","GRSM-Cataloochee Ranger Stn",807,"800-1300m",-0.51,6.11,10.99,18.82,50458,49997,2017,141
"alleghaniensis",97,483,"yellow birch","Leaves","95% or more","GRSM-Cataloochee Ranger Stn",807,"800-1300m",-0.51,6.11,10.99,18.82,50458,49998,2017,141
"alba",100,483,"white oak","Leaves","95% or more","GRSM-AT Fontana",579,"<800m",1.06,8.17,12.75,21.3,49075,50003,2017,127
"alba",100,483,"white oak","Leaves","95% or more","GRSM-AT Fontana",579,"<800m",1.06,8.17,12.75,21.3,49075,50004,2017,127
"alba",100,483,"white oak","Leaves","95% or more","GRSM-AT Fontana",579,"<800m",1.06,8.17,12.75,21.3,49075,50006,2017,127
"alba",100,483,"white oak","Leaves","95% or more","GRSM-AT Fontana",579,"<800m",1.06,8.17,12.75,21.3,50458,50008,2017,142
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-AT Fontana",579,"<800m",1.06,8.17,12.75,21.3,50458,50009,2017,142
"arboreum",1187,483,"sourwood","Leaves","95% or more","GRSM-AT Fontana",579,"<800m",1.06,8.17,12.75,21.3,49075,50012,2017,127
"arboreum",1187,483,"sourwood","Leaves","95% or more","GRSM-AT Fontana",579,"<800m",1.06,8.17,12.75,21.3,49075,50013,2017,127
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-AT Fontana",579,"<800m",1.06,8.17,12.75,21.3,49075,50014,2017,127
"alba",100,483,"white oak","Leaves","95% or more","GRSM-AT Fontana",579,"<800m",1.06,8.17,12.75,21.3,50458,50016,2017,142
"alba",100,483,"white oak","Leaves","95% or more","GRSM-AT Fontana",579,"<800m",1.06,8.17,12.75,21.3,50458,50017,2017,142
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-AT Fontana",579,"<800m",1.06,8.17,12.75,21.3,49075,50018,2017,127
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-AT Fontana",579,"<800m",1.06,8.17,12.75,21.3,50458,50019,2017,142
"arboreum",1187,483,"sourwood","Leaves","95% or more","GRSM-AT Fontana",579,"<800m",1.06,8.17,12.75,21.3,49075,116622,2017,127
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-AT Fontana",579,"<800m",1.06,8.17,12.75,21.3,49075,116623,2017,127
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-AT Lakeshore Trail",596,"<800m",1.21,8.33,13.08,21.67,50458,50020,2017,142
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-AT Lakeshore Trail",596,"<800m",1.21,8.33,13.08,21.67,50458,50021,2017,142
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-AT Lakeshore Trail",596,"<800m",1.21,8.33,13.08,21.67,50458,50022,2017,142
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-AT Lakeshore Trail",596,"<800m",1.21,8.33,13.08,21.67,50458,50023,2017,142
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-AT Lakeshore Trail",596,"<800m",1.21,8.33,13.08,21.67,50458,50024,2017,142
"lenta",98,483,"sweet birch","Leaves","95% or more","GRSM-AT Lakeshore Trail",596,"<800m",1.21,8.33,13.08,21.67,49075,50025,2017,127
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-AT Lakeshore Trail",596,"<800m",1.21,8.33,13.08,21.67,50458,50026,2017,142
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-AT Lakeshore Trail",596,"<800m",1.21,8.33,13.08,21.67,49075,50027,2017,127
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-AT Lakeshore Trail",596,"<800m",1.21,8.33,13.08,21.67,49075,50028,2017,127
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-AT Lakeshore Trail",596,"<800m",1.21,8.33,13.08,21.67,49075,50029,2017,127
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-AT Lakeshore Trail",596,"<800m",1.21,8.33,13.08,21.67,50458,50030,2017,142
"lenta",98,483,"sweet birch","Leaves","95% or more","GRSM-AT Lakeshore Trail",596,"<800m",1.21,8.33,13.08,21.67,49075,50032,2017,127
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-AT Lakeshore Trail",596,"<800m",1.21,8.33,13.08,21.67,50458,50033,2017,142
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-AT Lakeshore Trail",596,"<800m",1.21,8.33,13.08,21.67,49075,50034,2017,127
"lenta",98,483,"sweet birch","Leaves","95% or more","GRSM-AT Lakeshore Trail",596,"<800m",1.21,8.33,13.08,21.67,49075,50035,2017,127
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-AT Lakeshore Trail",596,"<800m",1.21,8.33,13.08,21.67,50458,50036,2017,142
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-AT Lakeshore Trail",596,"<800m",1.21,8.33,13.08,21.67,49075,50037,2017,127
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-AT Lakeshore Trail",596,"<800m",1.21,8.33,13.08,21.67,49075,50038,2017,127
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-AT Lakeshore Trail",596,"<800m",1.21,8.33,13.08,21.67,49075,50039,2017,127
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-AT Lakeshore Trail",596,"<800m",1.21,8.33,13.08,21.67,50458,90373,2017,142
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Cataloochee Divide",1244,"800-1300m",-1.38,5.01,9.26,16.67,41126,50042,2017,279
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Cataloochee Divide",1244,"800-1300m",-1.38,5.01,9.26,16.67,41126,50043,2017,279
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Cataloochee Divide",1244,"800-1300m",-1.38,5.01,9.26,16.67,41126,50046,2017,279
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Cataloochee Divide",1244,"800-1300m",-1.38,5.01,9.26,16.67,41126,50047,2017,279
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Cataloochee Divide",1244,"800-1300m",-1.38,5.01,9.26,16.67,41126,50049,2017,279
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Cataloochee Divide",1244,"800-1300m",-1.38,5.01,9.26,16.67,41126,50057,2017,279
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Cataloochee Divide",1244,"800-1300m",-1.38,5.01,9.26,16.67,41126,50060,2017,279
"alba",100,483,"white oak","Leaves","95% or more","GRSM-Cades Cove AQ",559,"<800m",1.2,8.32,12.49,21.09,50458,50675,2017,140
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Cades Cove AQ",559,"<800m",1.2,8.32,12.49,21.09,47002,50680,2017,109
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Cades Cove AQ",559,"<800m",1.2,8.32,12.49,21.09,50458,50681,2017,140
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Cades Cove AQ",559,"<800m",1.2,8.32,12.49,21.09,50458,50682,2017,140
"alba",100,483,"white oak","Leaves","95% or more","GRSM-Cades Cove AQ",559,"<800m",1.2,8.32,12.49,21.09,50458,50684,2017,140
"alba",100,483,"white oak","Leaves","95% or more","GRSM-Cades Cove AQ",559,"<800m",1.2,8.32,12.49,21.09,50458,50685,2017,140
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Look Rock AQ",802,"800-1300m",1.15,8.31,11.65,20.42,48038,50704,2017,118
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Look Rock AQ",802,"800-1300m",1.15,8.31,11.65,20.42,48038,50706,2017,118
"alba",100,483,"white oak","Leaves","95% or more","GRSM-Look Rock AQ",802,"800-1300m",1.15,8.31,11.65,20.42,48038,116613,2017,118
"alba",100,483,"white oak","Leaves","95% or more","GRSM-Look Rock AQ",802,"800-1300m",1.15,8.31,11.65,20.42,49766,116614,2017,133
"alba",100,483,"white oak","Leaves","95% or more","GRSM-Look Rock AQ",802,"800-1300m",1.15,8.31,11.65,20.42,49075,116615,2017,127
"alba",100,483,"white oak","Leaves","95% or more","GRSM-Look Rock AQ",802,"800-1300m",1.15,8.31,11.65,20.42,49075,116615,2017,127
"alba",100,483,"white oak","Leaves","95% or more","GRSM-Look Rock AQ",802,"800-1300m",1.15,8.31,11.65,20.42,49075,116616,2017,127
"alba",100,483,"white oak","Leaves","95% or more","GRSM-Look Rock AQ",802,"800-1300m",1.15,8.31,11.65,20.42,49766,116617,2017,133
"lenta",98,483,"sweet birch","Leaves","95% or more","GRSM-Elkmont AQ",636,"<800m",0.55,7.41,11.8,20.14,47347,50312,2017,112
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Elkmont AQ",636,"<800m",0.55,7.41,11.8,20.14,47347,50686,2017,112
"arboreum",1187,483,"sourwood","Leaves","95% or more","GRSM-Elkmont AQ",636,"<800m",0.55,7.41,11.8,20.14,50112,50687,2017,136
"lenta",98,483,"sweet birch","Leaves","95% or more","GRSM-Elkmont AQ",636,"<800m",0.55,7.41,11.8,20.14,48038,50688,2017,118
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Elkmont AQ",636,"<800m",0.55,7.41,11.8,20.14,47347,50689,2017,112
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Elkmont AQ",636,"<800m",0.55,7.41,11.8,20.14,47347,50690,2017,112
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Elkmont AQ",636,"<800m",0.55,7.41,11.8,20.14,47347,50691,2017,112
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Elkmont AQ",636,"<800m",0.55,7.41,11.8,20.14,47347,50692,2017,112
"lenta",98,483,"sweet birch","Leaves","95% or more","GRSM-Elkmont AQ",636,"<800m",0.55,7.41,11.8,20.14,47347,50693,2017,112
"lenta",98,483,"sweet birch","Leaves","95% or more","GRSM-Elkmont AQ",636,"<800m",0.55,7.41,11.8,20.14,48730,50694,2017,123
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Elkmont AQ",636,"<800m",0.55,7.41,11.8,20.14,47347,50695,2017,112
